
2	 0, 1, 1, 0, 1, 0, 1; 0, 0, -1, 0, 0, 1; -98; 33, 80, 88.8, 0.37, 6.97, 273.6, 126.68, 1, 58.12, 4.82, 47.12, 2.64, 11.75
3	 0, 1, -1, 0, 0, 0, 1; 0, 0, -1, 0, 0, 0; -93; 33, 80, 88.8, 0.37, 7.02, 275.5, 128.96, 1, 54.32, 4.23, 35.68, 3.46, 10.75
4	 1, 1, 1, 0, 0, 1, 0; 0, 0, -1, 0, 0, 0; -89; 34, 80, 85.14, 0.35, 7.02, 304.0, 141.59, 1, 60.71, 3.6, 23.42, 4.34, 9.75
5	 -1, -1, 1, 0, 0, 0, 1; 0, 0, -1, 0, 0, -1; -83; 33, 80, 85.63, 0.36, 6.98, 299.25, 148.56, 1, 62.73, 3.01, 11.98, 5.16, 8.75
6	 1, -1, 0, 0, 1, 1, 1; 0, 0, -1, 0, -1, 0; -79; 34, 80, 84.76, 0.35, 7.02, 266.0, 102.57, 1, 64.62, 2.38, 19.72, 6.04, 7.75
7	 1, 1, 1, 0, 0, 1, 0; 0, 0, -1, 0, -2, -1; -74; 35, 80, 80.64, 0.34, 7.02, 324.9, 142.4, 1, 71.55, 1.71, 6.58, 6.98, 6.75

1	 0, 1, 1, 1, 0, 0, 0; 0, 0, -1, 0, 0, 0; -104; 34, 80, 84.26, 0.35, 6.92, 299.25, 134.31, 1, 64.77, 6.37, 37.74, 1.88, 12.75
2	 1, -1, 1, 0, 1, 0, 0; 0, 0, -2, 0, 0, 0; -99; 35, 80, 80.64, 0.34, 6.89, 288.8, 104.43, 1, 71.55, 5.7, 44.6, 2.82, 11.75

1	 1, 1, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -105; 35, 80, 77.84, 0.32, 7.02, 247.95, 55.07, 0.88, 61.16, 5.33, 36.86, 1.94, 12.75
